Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(TR),P Global (TR),Q Global (TR),FP Global(TR),P Global (SST),Q Global(SST),FP Global (SST),P (SST),Q (SST)
1089,72.705,35.1444,0.9003,71.2135,0.1601,1.0,218.1206,105.4372,0.9003,413.4433,100.4254,0.9717,66.5974,-0.0023,67.0
1090,72.3381,34.9115,0.9006,70.8547,0.1107,1.0,216.9742,104.7074,0.9006,411.4294,99.7607,0.9718,66.285,-0.0023,66.0
1091,73.5476,35.5906,0.9001,72.0111,0.2707,1.0,220.645,106.7735,0.9001,417.9169,101.6399,0.9717,67.2907,-0.0025,67.0
1092,73.8909,35.7687,0.9001,72.3404,0.3167,1.0,221.6861,107.3143,0.9001,419.7626,102.131,0.9717,67.5766,-0.0025,68.0
1093,74.9479,36.3632,0.8997,73.3342,0.4568,1.0,224.8432,109.0892,0.8997,425.3298,103.7414,0.9715,68.4382,-0.0027,68.0
1094,73.0416,35.2332,0.9007,71.5278,0.2035,1.0,219.0893,105.6752,0.9007,415.2063,100.6407,0.9719,66.8707,-0.0024,67.0
1095,74.3091,35.9477,0.9002,72.7376,0.3725,1.0,222.9298,107.8449,0.9002,421.9882,102.6122,0.9717,67.9211,-0.0026,68.0
1096,74.8304,36.2305,0.9001,73.2281,0.4418,1.0,224.484,108.6866,0.9001,424.7358,103.3759,0.9716,68.3463,-0.0027,68.0
1097,74.9728,36.2923,0.9001,73.3658,0.4613,1.0,224.9151,108.8739,0.9001,425.5067,103.5456,0.9716,68.4655,-0.0027,68.0
1098,73.8097,35.5935,0.9007,72.2633,0.3059,1.0,221.4017,106.7618,0.9007,419.3303,101.6278,0.9719,67.5096,-0.0025,68.0
1099,73.4527,35.3647,0.901,71.9239,0.2585,1.0,220.3172,106.0663,0.901,417.4279,100.9954,0.972,67.2149,-0.0025,67.0
1100,73.1236,35.1518,0.9013,71.6158,0.2157,1.0,219.3328,105.4295,0.9013,415.7001,100.4158,0.972,66.9472,-0.0024,67.0
1101,74.4108,35.8784,0.9008,72.8463,0.3878,1.0,223.2351,107.6373,0.9008,422.5974,102.4228,0.9719,68.0154,-0.0026,68.0
1102,75.3155,36.3854,0.9004,73.7004,0.5089,1.0,225.9439,109.1546,0.9004,427.3799,103.7996,0.9717,68.7552,-0.0028,69.0
1103,74.8094,36.0692,0.9008,73.2196,0.4406,1.0,224.408,108.1937,0.9008,424.6882,102.9276,0.9719,68.3389,-0.0027,68.0
1104,73.462,35.2628,0.9015,71.9462,0.2616,1.0,220.3573,105.7687,0.9015,417.553,100.7235,0.9721,67.2343,-0.0025,67.0
1105,73.9489,35.5235,0.9014,72.4252,0.3286,1.0,221.8712,106.5863,0.9014,420.2378,101.467,0.9721,67.6501,-0.0026,68.0
1106,74.2181,35.6597,0.9014,72.6763,0.3638,1.0,222.662,106.9834,0.9014,421.6449,101.8278,0.9721,67.868,-0.0026,68.0
1107,74.9584,36.0706,0.9011,73.3739,0.4625,1.0,224.8709,108.2089,0.9011,425.5525,102.941,0.972,68.4726,-0.0027,68.0
1108,73.8894,35.4264,0.9017,72.3591,0.3193,1.0,221.6427,106.2616,0.9017,419.8675,101.1712,0.9722,67.5928,-0.0025,68.0
1109,74.9898,36.0464,0.9013,73.4093,0.4675,1.0,224.9696,108.1394,0.9013,425.7506,102.8776,0.972,68.5033,-0.0027,69.0
1110,75.921,36.5701,0.9009,74.2901,0.5934,1.0,227.7605,109.7087,0.9009,430.6795,104.3015,0.9719,69.2652,-0.0029,69.0
1111,74.9706,35.9938,0.9015,73.3874,0.4644,1.0,224.8862,107.9637,0.9015,425.6276,102.7179,0.9721,68.4842,-0.0027,68.0
1112,73.7859,35.2813,0.9022,72.2687,0.3066,1.0,221.3312,105.8254,0.9022,419.3605,100.7736,0.9723,67.5143,-0.0025,68.0
1113,75.6569,36.3517,0.9014,74.0513,0.5591,1.0,226.9803,109.0621,0.9014,429.344,103.7148,0.972,69.0588,-0.0029,69.0
1114,75.7502,36.3862,0.9014,74.1364,0.5713,1.0,227.2434,109.1529,0.9014,429.8201,103.7972,0.9721,69.1324,-0.0029,69.0
1115,77.0542,37.1295,0.9009,75.3729,0.7502,1.0,231.1643,111.3899,0.9009,436.7337,105.8246,0.9719,70.2,-0.0032,70.0
1116,75.2528,36.0539,0.9018,73.6616,0.5034,1.0,225.7223,108.1364,0.9019,427.1627,102.8742,0.9722,68.7216,-0.0028,69.0
1117,76.2261,36.6017,0.9015,74.5946,0.6373,1.0,228.6762,109.8037,0.9015,432.3827,104.3873,0.9721,69.5283,-0.003,70.0
1118,78.4543,37.8904,0.9005,77.1724,-23.687,0.9573,235.3761,113.6808,0.9005,445.5745,33.9971,0.9971,71.348,-25.0014,76.0
1119,74.774,35.7101,0.9024,73.6636,-23.158,0.9552,224.3017,107.1163,0.9024,426.0208,31.1511,0.9973,68.3401,-23.9468,72.0
1120,76.1835,36.5136,0.9018,75.016,-23.3655,0.956,228.5539,109.5436,0.9018,433.5652,32.1569,0.9973,69.502,-24.3541,74.0
1121,76.4678,36.6598,0.9017,75.2903,-23.407,0.9562,229.411,109.9838,0.9017,435.0939,32.3135,0.9973,69.7373,-24.4366,74.0
1122,76.6515,36.7471,0.9017,75.4649,-23.4333,0.9563,229.9539,110.2401,0.9017,436.0671,32.3913,0.9973,69.887,-24.4891,74.0
1123,76.9455,36.8987,0.9017,75.7498,-23.4761,0.9565,230.8445,110.7008,0.9017,437.6545,32.5571,0.9972,70.1311,-24.5747,74.0
1124,77.447,37.1732,0.9015,76.224,-23.547,0.9568,232.332,111.5134,0.9015,440.2958,32.8742,0.9972,70.5372,-24.7171,75.0
1125,76.5907,36.6496,0.902,75.4061,-23.4245,0.9563,229.7464,109.9308,0.9021,435.7395,32.1629,0.9973,69.8366,-24.4714,74.0
1126,77.0104,36.8743,0.9019,75.8222,-23.487,0.9565,231.0496,110.6344,0.9019,438.0575,32.433,0.9973,70.1931,-24.5964,74.0
1127,77.4395,37.106,0.9018,76.2332,-23.5483,0.9567,232.3373,111.3299,0.9018,440.3469,32.7001,0.9973,70.545,-24.7198,75.0
1128,77.6055,37.1837,0.9018,76.3869,-23.5712,0.9568,232.8138,111.5484,0.9018,441.2024,32.7624,0.9973,70.6765,-24.7659,75.0
1129,76.8391,36.7126,0.9023,75.6525,-23.4615,0.9564,230.4927,110.1204,0.9023,437.1124,32.1171,0.9973,70.0478,-24.5455,74.0
1130,77.5652,37.1184,0.902,76.3524,-23.5661,0.9568,232.6893,111.3511,0.902,441.0103,32.6143,0.9973,70.647,-24.7556,75.0
1131,78.6572,37.7417,0.9016,77.3954,-23.7196,0.9574,235.9695,113.2239,0.9016,446.8153,33.3893,0.9972,71.5385,-25.0682,76.0
1132,79.6214,38.2914,0.9012,78.314,-23.8527,0.9579,238.8596,114.8711,0.9012,451.9227,34.0689,0.9972,72.322,-25.3429,77.0
1133,78.5471,37.6368,0.9018,77.2869,-23.7038,0.9574,235.6103,112.8885,0.9018,446.2112,33.1819,0.9972,71.4458,-25.0357,76.0
1134,78.9397,37.8469,0.9017,77.6777,-23.7607,0.9576,236.8342,113.5501,0.9017,448.3851,33.436,0.9972,71.7794,-25.1527,76.0
1135,78.0338,37.2927,0.9023,76.8043,-23.6329,0.9571,234.0736,111.8583,0.9023,443.5263,32.6752,0.9973,71.0335,-24.8911,75.0
1136,77.6682,37.057,0.9025,76.4527,-23.581,0.9569,232.9588,111.1393,0.9025,441.5692,32.3342,0.9973,70.7328,-24.7857,75.0
1137,77.6407,37.0195,0.9026,76.4378,-23.5787,0.9568,232.9039,111.0454,0.9027,441.4858,32.2624,0.9973,70.72,-24.7812,75.0
1138,78.5125,37.5128,0.9023,77.2753,-23.7021,0.9573,235.5326,112.5352,0.9023,446.1467,32.8731,0.9973,71.4358,-25.0322,76.0
1139,79.5842,38.1263,0.9019,78.2988,-23.8505,0.9579,238.7496,114.3769,0.9019,451.8382,33.6374,0.9972,72.309,-25.3384,77.0
1140,78.1207,37.2419,0.9027,76.8975,-23.6467,0.9571,234.3274,111.7009,0.9027,444.045,32.4509,0.9973,71.1132,-24.9191,75.0
1141,78.3117,37.3332,0.9027,77.0929,-23.6754,0.9572,234.9343,111.998,0.9027,445.1322,32.5479,0.9973,71.2801,-24.9776,76.0
1142,80.1092,38.3964,0.9018,78.807,-23.9233,0.9582,240.3345,115.1943,0.9018,454.6621,33.9291,0.9972,72.7419,-25.4902,77.0
1143,79.1343,37.8204,0.9023,77.8675,-23.7883,0.9577,237.3731,113.4398,0.9023,449.4404,33.1703,0.9973,71.9413,-25.2094,76.0
1144,80.5889,38.6813,0.9015,79.2616,-23.9878,0.9584,241.7686,116.0453,0.9015,457.1869,34.2977,0.9972,73.1287,-25.6258,77.0
1145,79.7658,38.1943,0.9019,78.469,-23.875,0.958,239.2686,114.5624,0.9019,452.784,33.6556,0.9972,72.454,-25.3892,77.0
1146,79.3467,37.9465,0.9021,78.0626,-23.8165,0.9578,237.9879,113.8037,0.9022,450.5254,33.3275,0.9973,72.1077,-25.2678,76.0
1147,79.1897,37.853,0.9022,77.9202,-23.7959,0.9577,237.5392,113.5381,0.9022,449.7337,33.2128,0.9973,71.9863,-25.2252,76.0
1148,80.7942,38.8031,0.9014,79.4573,-24.0155,0.9586,242.3862,116.4121,0.9014,458.2735,34.4567,0.9972,73.2951,-25.6842,78.0
1149,79.9989,38.3325,0.9018,78.6908,-23.9067,0.9581,239.968,114.9769,0.9018,454.0164,33.835,0.9972,72.643,-25.4555,77.0
1150,79.4538,38.0093,0.9021,78.1734,-23.8325,0.9578,238.337,114.0104,0.9021,451.1413,33.4169,0.9973,72.2022,-25.3009,77.0
1151,78.2171,37.2782,0.9027,76.9929,-23.6607,0.9572,234.6195,111.8121,0.9027,444.5756,32.4677,0.9973,71.1946,-24.9476,75.0
1152,79.8545,38.2454,0.9019,78.5641,-23.8886,0.958,239.5683,114.74,0.9019,453.3122,33.7324,0.9972,72.535,-25.4176,77.0
1153,80.7418,38.7724,0.9015,79.4044,-24.008,0.9585,242.2192,116.313,0.9015,457.9798,34.4137,0.9972,73.2501,-25.6684,78.0
1154,78.2337,37.2888,0.9027,77.0034,-23.6622,0.9572,234.6527,111.8317,0.9027,444.6342,32.4761,0.9973,71.2036,-24.9508,75.0
1155,82.1265,39.5965,0.9008,80.7181,-24.1913,0.9593,246.3689,118.7817,0.9008,465.2687,35.4853,0.9971,74.3656,-26.0596,79.0
1156,83.4457,40.3834,0.9001,81.9714,-24.3623,0.9599,250.3347,121.1485,0.9001,472.2147,36.5154,0.997,75.4269,-26.4318,80.0
1157,81.2247,39.0614,0.9012,79.849,-24.0705,0.9588,243.6227,117.1471,0.9012,460.4474,34.7754,0.9972,73.628,-25.8009,78.0
1158,81.9864,39.5129,0.9008,80.5855,-24.173,0.9592,245.9497,118.532,0.9008,464.5334,35.3768,0.9971,74.2531,-26.0201,79.0
1159,83.9034,40.6567,0.8999,82.4076,-24.421,0.9602,251.7166,121.975,0.8999,474.6304,36.8756,0.997,75.7957,-26.5612,80.0
1160,79.3606,37.9542,0.9021,78.0837,-23.8195,0.9578,238.0544,113.8431,0.9021,450.6427,33.3446,0.9973,72.1257,-25.2741,76.0
1161,81.3995,39.1627,0.9011,80.0343,-24.0964,0.9589,244.2081,117.4952,0.9011,461.476,34.9265,0.9971,73.7854,-25.8561,78.0
1162,81.7235,39.356,0.901,80.3416,-24.1392,0.959,245.179,118.073,0.901,463.1809,35.1774,0.9971,74.0462,-25.9476,78.0
1163,82.2782,39.6869,0.9007,80.8613,-24.2111,0.9593,246.8217,119.0516,0.9007,466.0629,35.6027,0.9971,74.487,-26.1022,79.0
1164,84.9192,41.2663,0.8994,83.3612,-24.5475,0.9607,254.7402,123.7863,0.8994,479.9077,37.6662,0.9969,76.6007,-26.8435,81.0
1165,82.2104,39.6486,0.9007,80.7817,-24.2001,0.9593,246.5701,118.9017,0.9007,465.6216,35.5375,0.9971,74.4195,-26.0785,79.0
1166,82.5723,39.8618,0.9006,81.1479,-24.2504,0.9595,247.7281,119.5921,0.9006,467.6516,35.8377,0.9971,74.7298,-26.1873,79.0
1167,82.746,39.9659,0.9005,81.3072,-24.2722,0.9596,248.2321,119.8928,0.9005,468.5345,35.9685,0.9971,74.8648,-26.2347,79.0
1168,82.4031,39.7626,0.9006,80.9674,-24.2256,0.9594,247.1573,119.2517,0.9006,466.6512,35.6897,0.9971,74.5769,-26.1337,79.0
1169,83.073,40.1611,0.9003,81.6153,-24.3141,0.9597,249.2071,120.4749,0.9003,470.2418,36.2219,0.997,75.1256,-26.3261,80.0
1170,82.8096,40.005,0.9004,81.355,-24.2787,0.9596,248.3833,119.983,0.9004,468.7994,36.0078,0.9971,74.9052,-26.2489,79.0
1171,83.2265,40.2521,0.9002,81.7694,-24.335,0.9598,249.695,120.7663,0.9002,471.0956,36.3488,0.997,75.256,-26.3719,80.0
1172,84.3353,40.9158,0.8997,82.8123,-24.4749,0.9604,252.9991,122.7428,0.8997,476.8703,37.2106,0.997,76.1375,-26.681,81.0
1173,84.9411,41.2793,0.8994,83.3826,-24.5503,0.9607,254.8079,123.8269,0.8994,480.0257,37.684,0.9969,76.6187,-26.8498,81.0
1174,83.9578,40.6913,0.8999,82.4449,-24.4259,0.9602,251.8346,122.0456,0.8999,474.8366,36.9064,0.997,75.8272,-26.5722,80.0
1175,84.5128,41.0226,0.8996,82.9774,-24.4969,0.9605,253.5228,123.0565,0.8996,477.7843,37.3475,0.997,76.2769,-26.7299,81.0
1176,84.1442,40.8031,0.8998,82.6152,-24.4487,0.9603,252.3745,122.3687,0.8998,475.7797,37.0474,0.997,75.9711,-26.6227,81.0
1177,83.7675,40.5777,0.9,82.2586,-24.401,0.9601,251.2445,121.6925,0.9,473.8054,36.7525,0.997,75.6698,-26.517,80.0
1178,83.5981,40.4758,0.9001,82.1044,-24.3802,0.96,250.7558,121.4003,0.9001,472.9511,36.6251,0.997,75.5394,-26.4712,80.0
1179,84.7072,41.1386,0.8995,83.164,-24.5215,0.9606,254.1144,123.411,0.8995,478.8164,37.5023,0.9969,76.4343,-26.7851,81.0
1180,86.3887,42.1483,0.8987,84.755,-24.7286,0.9614,259.1666,126.4455,0.8987,487.6125,38.8295,0.9968,77.7744,-27.2552,82.0
1181,85.9478,41.8855,0.8989,84.3167,-24.6722,0.9612,257.7737,125.6077,0.899,485.1906,38.4627,0.9969,77.4057,-27.1258,82.0
1182,85.3542,41.5281,0.8992,83.7667,-24.6007,0.9609,256.0269,124.5584,0.8992,482.15,38.0037,0.9969,76.9425,-26.9634,82.0
1183,84.8848,41.2463,0.8994,83.3239,-24.5426,0.9607,254.6218,123.7152,0.8995,479.7012,37.6352,0.9969,76.5692,-26.8325,81.0
1184,84.8167,41.2053,0.8995,83.2599,-24.5342,0.9606,254.4188,123.5935,0.8995,479.3473,37.582,0.9969,76.5153,-26.8135,81.0
1185,85.9274,41.8712,0.899,84.3167,-24.6722,0.9612,257.7737,125.6077,0.899,485.1906,38.4627,0.9969,77.4057,-27.1258,82.0
1186,86.29,42.0891,0.8988,84.6641,-24.7169,0.9613,258.8777,126.2717,0.8988,487.1103,38.7534,0.9969,77.698,-27.2284,82.0
1187,85.761,41.7724,0.899,84.1511,-24.6507,0.9611,257.2476,125.2915,0.899,484.2753,38.3244,0.9969,77.2663,-27.0769,82.0
1188,86.7556,42.3697,0.8986,85.0974,-24.7724,0.9616,260.2552,127.101,0.8986,489.5036,39.1167,0.9968,78.0622,-27.3561,83.0
1189,87.7335,42.9595,0.8981,86.0187,-24.8888,0.962,263.1873,128.869,0.8981,494.5896,39.8922,0.9968,78.8357,-27.6274,84.0
1190,86.6482,42.3067,0.8986,84.985,-24.758,0.9615,259.8979,126.8858,0.8986,488.883,39.0224,0.9968,77.9678,-27.323,83.0
1191,86.0558,41.9497,0.8989,84.4289,-24.6867,0.9612,258.1302,125.8221,0.8989,485.8107,38.5565,0.9969,77.5001,-27.159,82.0
1192,85.4897,41.6095,0.8992,83.8948,-24.6174,0.961,256.4336,124.8026,0.8992,482.8583,38.1105,0.9969,77.0504,-27.0012,82.0
1193,86.6525,42.3075,0.8986,85.0011,-24.7601,0.9615,259.9489,126.9165,0.8986,488.9717,39.0358,0.9968,77.9813,-27.3277,83.0
1194,87.3312,42.7169,0.8983,85.6382,-24.8409,0.9618,261.9759,128.138,0.8983,492.4895,39.5714,0.9968,78.5164,-27.5154,83.0
1195,89.0189,43.736,0.8975,87.2319,-25.0389,0.9626,267.0542,131.2067,0.8975,501.2801,40.9194,0.9967,79.8519,-27.9839,85.0
1196,89.6379,44.112,0.8972,87.8073,-25.1089,0.9629,268.8907,132.3194,0.8972,504.451,41.409,0.9966,80.333,-28.1527,85.0
1197,88.147,43.2113,0.8979,86.3941,-24.9356,0.9622,264.3833,129.5912,0.8979,496.6609,40.2093,0.9967,79.1504,-27.7379,84.0
1198,87.8077,43.006,0.8981,86.0723,-24.8955,0.9621,263.3581,128.972,0.8981,494.8854,39.9374,0.9968,78.8806,-27.6432,84.0
1199,88.0281,43.1376,0.898,86.2976,-24.9236,0.9622,264.0756,129.4054,0.898,496.1282,40.1277,0.9967,79.0695,-27.7095,84.0
1200,88.563,43.4611,0.8977,86.7967,-24.9854,0.9624,265.6664,130.3669,0.8977,498.8812,40.5501,0.9967,79.4877,-27.8562,84.0
1201,88.2018,43.2441,0.8979,86.4424,-24.9416,0.9623,264.5372,129.6842,0.8979,496.9273,40.2502,0.9967,79.1909,-27.7521,84.0
1202,86.9501,42.4887,0.8985,85.2687,-24.7942,0.9617,260.8,127.4292,0.8985,490.4495,39.2605,0.9968,78.2061,-27.4066,83.0
1203,88.0972,43.179,0.8979,86.3619,-24.9316,0.9622,264.2807,129.5293,0.8979,496.4833,40.1821,0.9967,79.1234,-27.7284,84.0
1204,86.3513,42.1284,0.8987,84.7015,-24.7217,0.9614,258.9966,126.3433,0.8988,487.3171,38.7847,0.9968,77.7295,-27.2394,82.0
1205,86.9961,42.5149,0.8985,85.3222,-24.801,0.9617,260.9704,127.5318,0.8985,490.7451,39.3055,0.9968,78.2511,-27.4224,83.0
1206,85.4217,41.5694,0.8992,83.8254,-24.6084,0.9609,256.2133,124.6703,0.8992,482.4746,38.0526,0.9969,76.992,-26.9807,82.0
1207,88.158,43.2163,0.8979,86.4156,-24.9383,0.9622,264.4517,129.6326,0.8979,496.7793,40.2275,0.9967,79.1684,-27.7442,84.0
1208,86.6506,42.3084,0.8986,84.985,-24.758,0.9615,259.8979,126.8858,0.8986,488.883,39.0224,0.9968,77.9678,-27.323,83.0
1209,86.8567,42.4308,0.8985,85.1937,-24.7846,0.9616,260.5616,127.2855,0.8985,490.0356,39.1976,0.9968,78.1432,-27.3845,83.0
1210,85.2299,41.4542,0.8993,83.6439,-24.5846,0.9608,255.6373,124.3245,0.8993,481.4713,37.9015,0.9969,76.8391,-26.9271,81.0
1211,84.6149,41.0846,0.8996,83.068,-24.5088,0.9605,253.8101,123.2286,0.8996,478.2856,37.4227,0.997,76.3534,-26.7567,81.0
1212,85.2402,41.4588,0.8993,83.6653,-24.5874,0.9608,255.7051,124.3652,0.8993,481.5893,37.9192,0.9969,76.857,-26.9334,81.0
1213,85.8172,41.8053,0.899,84.2098,-24.6583,0.9611,257.4342,125.4037,0.899,484.6,38.3734,0.9969,77.3157,-27.0943,82.0
1214,85.8422,41.8207,0.899,84.2312,-24.6611,0.9611,257.5021,125.4445,0.899,484.7181,38.3913,0.9969,77.3337,-27.1006,82.0
1215,83.8674,40.6379,0.8999,82.3544,-24.4138,0.9601,251.5479,121.8741,0.8999,474.3357,36.8316,0.997,75.7507,-26.5454,80.0
1216,84.4115,40.9618,0.8997,82.8815,-24.4841,0.9604,253.2187,122.8743,0.8997,477.2536,37.268,0.997,76.196,-26.7015,81.0
1217,84.0866,40.7685,0.8998,82.562,-24.4416,0.9603,252.2058,122.2677,0.8998,475.485,37.0033,0.997,75.9261,-26.6069,80.0
1218,83.7003,40.5375,0.9,82.1948,-24.3924,0.9601,251.0422,121.5716,0.9,473.4518,36.6997,0.997,75.6158,-26.4981,80.0
1219,83.8961,40.6531,0.8999,82.397,-24.4195,0.9602,251.6828,121.9548,0.8999,474.5714,36.8668,0.997,75.7867,-26.558,80.0
1220,84.4789,41.0022,0.8996,82.9455,-24.4926,0.9604,253.4214,122.9957,0.8996,477.6074,37.321,0.997,76.2499,-26.7205,81.0
1221,82.8659,40.039,0.9004,81.4081,-24.2859,0.9596,248.5514,120.0834,0.9004,469.0937,36.0515,0.9971,74.9502,-26.2646,79.0
1222,85.2702,41.4754,0.8993,83.7026,-24.5923,0.9608,255.8236,124.4363,0.8993,481.7959,37.9503,0.9969,76.8885,-26.9444,81.0
1223,82.0097,39.5275,0.9008,80.6014,-24.1752,0.9592,246.0,118.562,0.9008,464.6217,35.3898,0.9971,74.2666,-26.0249,79.0
1224,82.7531,39.9701,0.9005,81.3125,-24.2729,0.9596,248.2489,119.9028,0.9005,468.5639,35.9729,0.9971,74.8693,-26.2362,79.0
1225,82.2275,39.6574,0.9007,80.8082,-24.2037,0.9593,246.654,118.9516,0.9007,465.7687,35.5592,0.9971,74.442,-26.0864,79.0
1226,81.8232,39.4172,0.9009,80.4158,-24.1495,0.9591,245.4135,118.2126,0.9009,463.5925,35.2381,0.9971,74.1092,-25.9697,79.0
1227,81.8984,39.4608,0.9009,80.5006,-24.1613,0.9591,245.6816,118.3723,0.9009,464.0629,35.3074,0.9971,74.1812,-25.9949,79.0
1228,81.1174,38.9967,0.9013,79.7537,-24.0572,0.9587,243.3218,116.9681,0.9013,459.9185,34.6978,0.9972,73.547,-25.7725,78.0
1229,80.2493,38.4811,0.9017,78.9286,-23.9406,0.9583,240.7178,115.4216,0.9017,455.3372,34.0275,0.9972,72.8454,-25.5265,77.0
1230,80.849,38.8363,0.9014,79.5049,-24.0222,0.9586,242.5365,116.5014,0.9014,458.5378,34.4954,0.9972,73.3356,-25.6984,78.0
1231,81.4677,39.2041,0.9011,80.0926,-24.1046,0.9589,244.3922,117.6047,0.9011,461.7993,34.9741,0.9971,73.8348,-25.8735,78.0
1232,79.4439,38.0043,0.9021,78.1576,-23.8302,0.9578,238.2871,113.9809,0.9021,451.0533,33.4041,0.9973,72.1887,-25.2962,76.0
1233,80.3357,38.5313,0.9017,79.0184,-23.9534,0.9583,241.0012,115.5898,0.9017,455.8363,34.1004,0.9972,72.9218,-25.5533,77.0
1234,81.5041,39.2255,0.9011,80.1297,-24.1097,0.9589,244.5093,117.6744,0.9011,462.005,35.0043,0.9971,73.8663,-25.8845,78.0
1235,79.146,37.8281,0.9022,77.8728,-23.789,0.9577,237.3897,113.4496,0.9023,449.4698,33.1745,0.9973,71.9458,-25.211,76.0
1236,81.454,39.1949,0.9011,80.0873,-24.1038,0.9589,244.3754,117.5948,0.9011,461.7699,34.9697,0.9971,73.8303,-25.8719,78.0
1237,80.0683,38.374,0.9018,78.7542,-23.9158,0.9582,240.1679,115.0954,0.9018,454.3686,33.8863,0.9972,72.6969,-25.4744,77.0
1238,79.7812,38.2037,0.9019,78.4796,-23.8765,0.958,239.3019,114.5821,0.9019,452.8427,33.6641,0.9972,72.463,-25.3924,77.0
1239,79.2542,37.8911,0.9022,77.9835,-23.8051,0.9577,237.7386,113.6561,0.9022,450.0855,33.2638,0.9973,72.0402,-25.2441,76.0
1240,79.9366,38.2947,0.9019,78.638,-23.8992,0.9581,239.8014,114.8782,0.9019,453.723,33.7923,0.9972,72.598,-25.4397,77.0
1241,78.6816,37.5527,0.9025,77.4353,-23.7254,0.9574,236.0119,112.6347,0.9025,447.0368,32.8226,0.9973,71.5725,-25.0801,76.0
1242,79.2382,37.881,0.9022,77.973,-23.8035,0.9577,237.7054,113.6365,0.9022,450.0269,33.2553,0.9973,72.0313,-25.241,76.0
1243,77.6007,36.9147,0.903,76.4037,-23.5737,0.9568,232.7662,110.7185,0.903,441.296,31.9964,0.9974,70.6909,-24.771,75.0
1244,78.1706,37.2498,0.9027,76.956,-23.6553,0.9571,234.5036,111.7436,0.9027,444.3706,32.4382,0.9973,71.1632,-24.9366,75.0
1245,77.1353,36.64,0.9033,75.9622,-23.5079,0.9566,231.3785,109.9007,0.9033,438.8376,31.6444,0.9974,70.313,-24.6385,75.0
1246,76.5559,36.2987,0.9036,75.411,-23.4252,0.9562,229.6467,108.8813,0.9036,435.7664,31.2061,0.9974,69.8407,-24.4729,74.0
1247,77.1779,36.6643,0.9033,76.0095,-23.515,0.9566,231.5271,109.9882,0.9033,439.101,31.6821,0.9974,70.3535,-24.6527,75.0
1248,77.4433,36.8204,0.9031,76.267,-23.5534,0.9567,232.3365,110.4651,0.9031,440.5349,31.8873,0.9974,70.5739,-24.73,75.0
1249,76.2563,36.1228,0.9037,75.1224,-23.3816,0.9561,228.7408,108.3486,0.9037,434.1583,30.9773,0.9975,69.5933,-24.3861,74.0
1250,76.2623,36.1257,0.9037,75.1329,-23.3832,0.9561,228.7737,108.3679,0.9037,434.2168,30.9857,0.9975,69.6023,-24.3893,74.0
1251,76.4872,36.2575,0.9036,75.3532,-23.4165,0.9562,229.4654,108.7746,0.9036,435.4447,31.1603,0.9974,69.7912,-24.4555,74.0
1252,75.1224,35.4572,0.9043,74.0381,-23.2159,0.9554,225.3388,106.3514,0.9043,428.1108,30.121,0.9975,68.6622,-24.0597,73.0
1253,74.6533,35.1826,0.9046,73.5831,-23.1455,0.9551,223.9125,105.5157,0.9046,425.5713,29.7632,0.9976,68.2708,-23.9225,72.0
1254,75.6933,35.7909,0.904,74.5931,-23.3011,0.9557,227.0794,107.3726,0.904,431.2067,30.5586,0.9975,69.139,-24.2269,73.0
1255,74.5367,35.1139,0.9046,73.4785,-23.1293,0.9551,223.5849,105.3239,0.9047,424.9876,29.6812,0.9976,68.1808,-23.8909,72.0
1256,75.2838,35.5508,0.9042,74.2004,-23.2409,0.9555,225.8475,106.6497,0.9042,429.0161,30.2487,0.9975,68.8016,-24.1086,73.0
1257,74.7038,35.2115,0.9046,73.6406,-23.1544,0.9552,224.0927,105.6213,0.9046,425.8923,29.8084,0.9976,68.3203,-23.9398,72.0
1258,73.0402,34.2393,0.9055,72.0433,-22.9036,0.9542,219.0917,102.6978,0.9055,416.9695,28.5601,0.9977,66.9438,-23.4572,71.0
1259,75.6487,35.764,0.9041,74.5564,-23.2955,0.9557,226.9644,107.3051,0.9041,431.0022,30.5296,0.9975,69.1075,-24.2158,73.0
1260,74.6236,35.1647,0.9046,73.5622,-23.1423,0.9551,223.847,105.4773,0.9046,425.4545,29.7468,0.9976,68.2528,-23.9162,72.0
1261,74.4333,35.0532,0.9047,73.3793,-23.1138,0.955,223.2738,105.1418,0.9047,424.4333,29.6033,0.9976,68.0954,-23.861,72.0
1262,74.5085,35.0967,0.9047,73.4576,-23.126,0.9551,223.5194,105.2855,0.9047,424.8709,29.6648,0.9976,68.1629,-23.8846,72.0
1263,75.8292,35.8706,0.904,74.7241,-23.321,0.9558,227.4904,107.6139,0.904,431.9372,30.6621,0.9975,69.2514,-24.2663,73.0
1264,73.5702,34.5491,0.9052,72.5491,-22.9837,0.9545,220.6742,103.6217,0.9052,419.7963,28.9541,0.9976,67.3801,-23.6102,71.0
1265,74.5884,35.1431,0.9046,73.536,-23.1382,0.9551,223.7651,105.4294,0.9046,425.3086,29.7263,0.9976,68.2303,-23.9083,72.0
1266,73.2294,34.3496,0.9053,72.2258,-22.9326,0.9543,219.6624,103.0308,0.9054,417.9893,28.7021,0.9977,67.1012,-23.5124,71.0
1267,75.3822,35.6078,0.9042,74.2998,-23.2561,0.9556,226.1595,106.8327,0.9042,429.5709,30.3271,0.9975,68.8871,-24.1385,73.0
