P1,P2,P3,P,,Q1,Q2,Q3,Q,,,,S1,S2,S3,S,,FP1,FP2,FP3,FPTotal,,
382.6168687,501.9902692,545.7449385,1430.35,,-40.70104383,-160.1448287,2.957523632,-197.89,,0.979160566,,384.7755751,526.9161191,545.7529522,1443.97606,,0.9943897,0.952694843,0.999985316,0.990564952,0.92,1
437.2692044,579.0970998,620.6894089,1637.06,,-14.49707406,-144.4081033,43.37394968,-115.53,,0.963872245,,437.509454,596.8309235,622.2030552,1641.127318,,0.99945087,0.970286687,0.997567279,0.99751902,0.92,1
387.9398498,509.4865193,553.0261031,1450.45,,-38.1835666,-158.6337095,6.853863099,-189.96,,0.977677864,,389.8144582,533.6114383,553.0685727,1462.839182,,0.995191024,0.954789352,0.999923211,0.991532419,0.92,1
405.5729745,534.3397453,577.173799,1517.09,,-29.79077638,-153.5948091,19.82253696,-163.56,,0.972731072,,406.6656219,555.9769139,577.5140927,1525.878231,,0.997313155,0.961082613,0.999410761,0.994238261,0.92,1
356.1111918,464.7062748,509.5453748,1330.36,,-53.1272098,-167.6005068,-16.31774937,-237.05,,0.986345684,,360.0523314,494.0059228,509.8065888,1351.316337,,0.989053981,0.940689683,0.999487621,0.984494011,0.92,1
442.5201429,586.5221154,627.9120478,1656.95,,-11.93751053,-142.8700733,47.30546815,-107.50,,0.962421047,,442.681128,603.6721376,629.6914698,1660.437978,,0.999636341,0.971590502,0.997174137,0.997901956,0.92,1
342.2916943,445.2951993,490.7087783,1278.30,,-59.53414657,-171.4423525,-26.28453283,-257.26,,0.98985093,,347.4304515,477.1585635,491.412232,1303.926019,,0.985209249,0.933222692,0.998568506,0.980343711,0.92,1
379.9859084,498.2863174,542.1475217,1420.42,,-41.94263105,-160.8899723,1.03480858,-201.80,,0.979893417,,382.2937024,523.6170713,542.1485092,1434.682756,,0.993963296,0.951623514,0.999998178,0.990058424,0.92,1
403.469906,531.3738928,574.2915623,1509.14,,-30.7960574,-154.198497,18.27085183,-166.72,,0.973322808,,404.6435001,553.2950302,574.5821287,1518.31694,,0.997099684,0.960380744,0.9994943,0.993952791,0.92,1
407.1191902,536.5206738,579.2934042,1522.93,,-29.05091531,-153.1505597,20.96434607,-161.24,,0.972298131,,408.1543712,557.9511872,579.6726248,1531.444792,,0.997463751,0.961590702,0.999345802,0.994442161,0.92,1
427.3825786,565.1248347,607.1007994,1599.61,,-19.2962272,-147.2914822,35.99444798,-130.59,,0.966615816,,427.817967,584.0041605,608.1669022,1604.930227,,0.998982305,0.967672618,0.998247023,0.996683959,0.92,1
368.1438621,481.6231171,525.9670968,1375.73,,-47.50871759,-164.2300112,-7.593411649,-219.33,,0.983138416,,371.1966884,508.8539314,526.0219071,1393.108336,,0.991775718,0.94648599,0.999895802,0.987528422,0.92,1
445.9017991,591.305506,632.5656174,1669.77,,-10.2852111,-141.8771607,49.8421394,-102.32,,0.961492525,,446.0204031,608.0882585,634.5262006,1672.904971,,0.999734084,0.972400795,0.996910162,0.998127778,0.92,1
381.7501838,500.7700713,544.5597628,1427.08,,-41.11025013,-160.3905083,2.32388674,-199.18,,0.979401548,,383.9573616,525.8286598,544.5647213,1440.91249,,0.994251503,0.952344575,0.999990895,0.9904002,0.92,1
388.4349239,510.1839042,553.7035938,1452.32,,-37.94898908,-158.492887,7.216822101,-189.23,,0.977545199,,390.2842757,534.2355391,553.7506228,1464.597739,,0.995261526,0.954979343,0.999915072,0.991618642,0.92,1
431.3839959,570.7785988,612.5988199,1614.76,,-17.35703007,-146.1264039,38.97747356,-124.51,,0.965503153,,431.7330407,589.186842,613.8375662,1619.554309,,0.999191526,0.968756527,0.997981964,0.997040609,0.92,1
382.8335025,502.2953108,546.0412032,1431.17,,-40.59870904,-160.0834721,3.115858373,-197.57,,0.979101092,,384.9801888,527.1881043,546.0500931,1444.742215,,0.994423904,0.952781951,0.99998372,0.990605799,0.92,1
390.6009788,513.2351746,556.6676044,1460.50,,-36.92211215,-157.8765985,8.804938607,-185.99,,0.976940132,,392.3421555,536.9686814,556.737235,1472.299192,,0.995562096,0.955800948,0.999874931,0.991988426,0.92,1
390.5700333,513.191595,556.625299,1460.39,,-36.93683462,-157.8854633,8.782350694,-186.04,,0.976943877,,392.3127332,536.9296348,556.694578,1472.189132,,0.995557881,0.955789291,0.999875553,0.991983228,0.92,1
390.8948909,513.6493157,557.0699383,1461.61,,-36.7827281,-157.7928902,9.020699947,-185.55,,0.976853113,,392.6216815,537.3399442,557.1429702,1473.345355,,0.995601897,0.955911283,0.999868917,0.992037705,0.92,1
375.327038,491.7290477,535.7796565,1402.84,,-44.13674775,-162.2067007,-2.364629174,-208.71,,0.981177807,,377.9132678,517.7919178,535.7848745,1418.27613,,0.993156552,0.949665359,0.999990261,0.989113271,0.92,1
391.2816438,514.1942272,557.5992877,1463.08,,-36.59924731,-157.6827776,9.304460203,-184.98,,0.976745146,,392.9896051,537.8285616,557.6769124,1474.722218,,0.995653928,0.956056007,0.999860807,0.992102201,0.92,1
409.7785042,540.2721469,582.9394866,1532.99,,-27.77694591,-152.3855338,22.92959316,-157.23,,0.971548439,,410.7188591,561.3513548,583.3902735,1541.032428,,0.997710466,0.962449172,0.999227298,0.994781233,0.92,1
383.6071955,503.3847857,547.0993709,1434.09,,-40.23321139,-159.8640069,3.681857594,-196.42,,0.978886573,,385.7112803,528.1597705,547.1117598,1447.479534,,0.994544923,0.953091875,0.999977356,0.990750694,0.92,1
394.3755699,518.553773,561.8346444,1474.76,,-35.1297757,-156.8004841,11.57633829,-180.35,,0.975877695,,395.9371052,541.7420118,561.9538943,1485.751108,,0.996056103,0.957196898,0.999787794,0.992605006,0.92,1
374.3673661,490.3785066,534.4681989,1399.21,,-44.58808796,-162.4776448,-3.064202675,-210.13,,0.981441373,,377.0132921,516.5946813,534.4769827,1414.904452,,0.992981876,0.949251946,0.999983566,0.988910643,0.92,1
385.9593381,506.6970274,550.3165363,1442.97,,-39.12112364,-159.1965563,5.403187703,-192.91,,0.978232542,,387.9369446,531.1171444,550.3430608,1455.811388,,0.994902248,0.954021222,0.999951804,0.991181216,0.92,1
388.1409442,509.7698106,553.3013454,1451.21,,-38.08819279,-158.576532,7.001303852,-189.66,,0.97762456,,390.0052603,533.864942,553.3456398,1463.553475,,0.995219767,0.954866616,0.999919952,0.991567528,0.92,1
414.8028161,547.3618384,589.830784,1552.00,,-25.36496866,-150.9368476,26.64867053,-149.65,,0.970137198,,415.5776195,567.7912593,590.4324732,1559.193992,,0.998135599,0.964019487,0.998980935,0.995383157,0.92,1
351.107735,457.6761986,502.7226045,1311.51,,-55.45253252,-168.9949915,-19.93279292,-244.38,,0.987640574,,355.4597374,487.8799134,503.1176138,1334.080634,,0.987756694,0.938091907,0.999214877,0.983078912,0.92,1
423.0405604,558.9919004,601.1373771,1583.17,,-21.39569558,-148.5526795,32.76319901,-137.19,,0.967831011,,423.5812691,578.3941936,602.0295453,1589.102422,,0.998723483,0.966454896,0.998518066,0.996266707,0.92,1
411.8965182,543.2605569,585.8441256,1541.00,,-26.76095239,-151.7751974,24.49649363,-154.04,,0.970951732,,412.7649334,564.0635986,586.3560502,1548.681025,,0.997896102,0.963119333,0.999126939,0.995041055,0.92,1
441.7325777,585.4082784,626.8285006,1653.97,,-12.32191144,-143.1010628,46.7152977,-108.71,,0.962639322,,441.9044011,602.6448096,628.5668526,1657.537931,,0.999611175,0.971398524,0.99723442,0.997847063,0.92,1
367.1529139,480.2294238,524.6140358,1372.00,,-47.97281435,-164.5084902,-8.313565594,-220.79,,0.983406324,,370.2737543,507.6251992,524.6799043,1389.649029,,0.991571532,0.946031491,0.99987446,0.98729704,0.92,1
348.1487178,453.5197183,498.6891393,1300.36,,-56.82470239,-169.8178281,-22.06723152,-248.71,,0.988393787,,352.7556896,484.2708226,499.1771432,1323.928385,,0.98694005,0.936500192,0.999022383,0.98219631,0.92,1
414.7254713,547.252739,589.7246504,1551.70,,-25.40209282,-150.959136,26.59135417,-149.77,,0.970160758,,415.502687,567.6920125,590.3238632,1558.913976,,0.998129457,0.963995841,0.998984942,0.99537427,0.92,1
376.8440078,493.8638163,537.852694,1408.56,,-43.42291118,-161.7784078,-1.258520714,-206.46,,0.980759662,,379.3375218,519.6861767,537.8541664,1423.611042,,0.993426661,0.950311627,0.999997262,0.989427924,0.92,1
402.8513256,530.5016196,573.4439556,1506.80,,-31.09152237,-154.3758548,17.81469419,-167.65,,0.973496859,,404.0493452,552.5068985,573.7206059,1516.09509,,0.997034967,0.960171938,0.999517796,0.993867014,0.92,1
374.3209445,490.3131451,534.4048131,1399.04,,-44.60988109,-162.4907519,-3.097943498,-210.20,,0.981453926,,376.9697747,516.5367603,534.4137924,1414.741423,,0.992973362,0.949231851,0.999983198,0.988900785,0.92,1
404.9544861,533.4674088,576.3260615,1514.75,,-30.08659044,-153.7724202,19.36608932,-164.49,,0.972905589,,406.0706081,555.1877461,576.6513457,1523.653272,,0.997251409,0.960877491,0.999435908,0.994155287,0.92,1
406.6707577,535.8881756,578.678611,1521.24,,-29.2654737,-153.2794148,20.6331125,-161.91,,0.972422787,,407.7224216,557.3784313,579.0463368,1529.829758,,0.997420637,0.961444048,0.999364946,0.994383549,0.92,1
380.4656924,498.9616829,542.8034685,1422.23,,-41.71633286,-160.7542153,1.385273721,-201.09,,0.979758893,,382.7458629,524.2181595,542.8052361,1436.375947,,0.994042599,0.951820676,0.999996743,0.990152228,0.92,1
372.6800085,488.0043271,532.162859,1392.85,,-45.38095903,-162.953364,-4.293336842,-212.63,,0.981900082,,375.4328438,514.4920039,532.1801774,1408.983261,,0.992667569,0.948516835,0.999967458,0.988547723,0.92,1
363.6844928,475.3518456,519.8788111,1358.92,,-49.59532939,-165.4818372,-10.83175434,-225.91,,0.984341087,,367.050551,503.3325099,519.9916395,1377.564962,,0.990829442,0.944409185,0.999783019,0.986461755,0.92,1
432.0483275,571.7173417,613.5117962,1617.28,,-17.03474846,-145.9327096,39.47324575,-123.49,,0.965320047,,432.384019,590.0483663,614.7803357,1621.98558,,0.999223626,0.968933014,0.997936597,0.997097314,0.92,1
371.5189759,486.3707955,530.5767619,1388.47,,-45.92607204,-163.2804724,-5.138578801,-214.35,,0.982220233,,374.3468359,513.0468432,530.6016446,1404.913928,,0.992445882,0.948004655,0.999953105,0.988292952,0.92,1
371.0854907,485.7609656,529.9846148,1386.83,,-46.12947811,-163.402489,-5.454079756,-214.99,,0.982339583,,373.9416668,512.5076479,530.0126781,1403.395675,,0.992361974,0.94781213,0.999947052,0.988196769,0.92,1
374.166052,490.0953261,534.1932174,1398.45,,-44.68263809,-162.5343157,-3.210843492,-210.43,,0.981498721,,376.8245913,516.3437154,534.2028669,1414.197693,,0.992944889,0.949164891,0.999981937,0.988867824,0.92,1
367.8032189,481.1440262,525.5019567,1374.45,,-47.66828217,-164.3258135,-7.84105502,-219.84,,0.983228611,,370.879324,508.4314574,525.5604519,1391.918856,,0.991705914,0.946330167,0.999888699,0.987449229,0.92,1
379.4286939,497.5020108,541.3857791,1418.32,,-42.20533515,-161.0476378,0.627928774,-202.63,,0.980046981,,381.7688097,522.9192981,541.3861433,1432.717194,,0.993870333,0.95139348,0.999999327,0.989948672,0.92,1
397.098018,522.3906482,565.5624976,1485.05,,-33.83478305,-156.0229843,13.57772617,-176.28,,0.975113731,,398.5368596,545.1927741,565.7254575,1495.477052,,0.99638969,0.958176031,0.999711945,0.993028387,0.92,1
376.8594796,493.8856298,537.873824,1408.62,,-43.41576986,-161.7740388,-1.247250218,-206.44,,0.980755825,,379.3520745,519.7055464,537.8752701,1423.665536,,0.993429336,0.950318182,0.999997311,0.989431083,0.92,1
365.2019577,477.4857277,521.9503568,1364.64,,-48.88595948,-165.056267,-9.7304144,-223.67,,0.983933662,,368.4593694,505.2090572,522.0410481,1382.847221,,0.991159373,0.945125035,0.999826275,0.986832111,0.92,1
405.9904701,534.9285848,577.7460926,1518.67,,-29.59108179,-153.4749454,20.13078293,-162.94,,0.972614631,,407.0674316,556.509793,578.0967012,1527.380674,,0.997354341,0.961220434,0.999393512,0.994293808,0.92,1
378.484725,496.17303,540.0952372,1414.75,,-42.65031448,-161.3147193,-0.061347159,-204.03,,0.98030708,,380.8802126,521.7375915,540.0952407,1429.388958,,0.993710653,0.951001113,0.999999994,0.989760684,0.92,1
330.7136737,429.0473589,474.9468956,1234.71,,-64.86419078,-174.6373265,-34.59119343,-274.09,,0.992573944,,337.014684,463.2276244,476.2048974,1264.764991,,0.981303455,0.926212808,0.997358276,0.976235061,0.92,1
372.5870947,487.8736357,532.0359512,1392.50,,-45.42454952,-162.9794516,-4.360959251,-212.76,,0.981930514,,375.3458843,514.3763078,532.0538237,1408.657494,,0.992650007,0.948476103,0.999966408,0.988527507,0.92,1
374.8781856,491.0972776,535.1662357,1401.14,,-44.34785622,-162.3334663,-2.691902634,-209.37,,0.981302785,,377.4922336,517.2317569,535.1730059,1416.698701,,0.993075227,0.9494724,0.99998735,0.989018835,0.92,1
378.082252,495.6066215,539.5451348,1413.23,,-42.83987349,-161.4285044,-0.355060136,-204.62,,0.980420738,,380.5015691,521.2341943,539.5452516,1427.970978,,0.993641769,0.950832902,0.999999783,0.989679784,0.92,1
370.80682,485.3689706,529.6039779,1385.78,,-46.26024533,-163.4810051,-5.656923806,-215.40,,0.98241203,,373.6812921,512.1611823,529.6341891,1402.42003,,0.992307691,0.94768793,0.999942958,0.988134609,0.92,1
380.9609082,499.6588937,543.4806223,1424.10,,-41.48269718,-160.6139627,1.747111117,-200.35,,0.979622557,,383.2127708,524.8388848,543.4834305,1438.124459,,0.994123728,0.952023389,0.999994833,0.990248386,0.92,1
373.1289992,488.6359863,532.7762037,1394.54,,-45.17002665,-162.8267883,-3.966385053,-211.96,,0.981777147,,375.853138,515.0511529,532.7909678,1410.557878,,0.992752119,0.948713508,0.999972289,0.988645139,0.92,1
382.9573216,502.4696293,546.2104967,1431.64,,-40.54019992,-160.0483298,3.206461033,-197.38,,0.979068297,,385.097154,527.3435277,546.2199082,1445.18008,,0.994443396,0.952831699,0.99998277,0.990629104,0.92,1
375.5592586,492.055792,536.0969434,1403.71,,-44.02753423,-162.1411651,-2.195400443,-208.36,,0.981110276,,378.1311684,518.0817116,536.1014387,1419.092302,,0.993198366,0.949764836,0.999991615,0.98916187,0.92,1
374.8316818,491.0319636,535.1027275,1400.97,,-44.36969684,-162.3465734,-2.725792136,-209.44,,0.981313901,,377.4486186,517.1738578,535.10967,1416.535476,,0.993066773,0.949452406,0.999987026,0.989009027,0.92,1
389.1466379,511.1864414,554.6774568,1455.01,,-37.61170762,-158.2905179,7.738492352,-188.16,,0.977342547,,390.9600317,535.1331292,554.7314353,1467.126869,,0.99536169,0.955250971,0.999902694,0.991741455,0.92,1
351.9753522,458.8949401,503.9053108,1314.78,,-55.04988007,-168.753491,-19.30650413,-243.11,,0.98741823,,356.2543163,488.9399829,504.2750275,1337.062937,,0.987989018,0.938550653,0.999266835,0.983331126,0.92,1
368.5464219,482.1893199,526.5168033,1377.25,,-47.32013208,-164.1169226,-7.300859285,-218.74,,0.983030741,,371.5718773,509.3534181,526.567419,1394.514556,,0.991857685,0.94666945,0.999903876,0.987621491,0.92,1
380.9145383,499.5935321,543.4170961,1423.93,,-41.50464322,-160.6271965,1.713158864,-200.42,,0.979635493,,383.1690501,524.78071,543.4197965,1437.960545,,0.994116143,0.952004376,0.999995031,0.990239386,0.92,1
346.8627507,451.7136728,496.9365477,1295.51,,-57.42037742,-170.1749499,-22.99401735,-250.59,,0.988717456,,351.5833722,482.7056616,497.4682475,1319.526005,,0.986573252,0.935795266,0.998931188,0.981801773,0.92,1
349.6050558,455.5652856,500.6740818,1305.84,,-56.14971018,-169.4130267,-21.01708247,-246.58,,0.988025923,,354.0854204,486.0457829,501.1150107,1328.921091,,0.987346656,0.937288835,0.999120104,0.982635036,0.92,1
410.1031388,540.7302316,583.3846833,1534.22,,-27.62124997,-152.2919476,23.16966779,-156.74,,0.97145903,,411.032259,561.7668739,583.8446045,1542.204127,,0.997739544,0.962552718,0.999212254,0.994821649,0.92,1
404.0111635,532.1371299,575.0332845,1511.18,,-30.53737485,-154.0431743,18.67006113,-165.91,,0.973165294,,405.1636108,553.9848595,575.3362925,1520.261837,,0.9971556,0.960562587,0.999473338,0.994027175,0.92,1
453.4819383,602.0323156,643.002923,1698.52,,-6.570214241,-139.644516,55.54103076,-90.67,,0.959427626,,453.5295317,618.0157764,645.397215,1700.935719,,0.99989506,0.974137455,0.996290204,0.998578111,0.92,1
435.8946258,577.1537776,618.799207,1631.85,,-15.16595317,-144.809992,42.34609225,-117.63,,0.964248088,,436.1583783,595.0432058,620.246443,1636.081723,,0.999395283,0.969935917,0.997666676,0.997412041,0.92,1
393.1535531,516.8316891,560.1616401,1470.15,,-35.7104635,-157.1491844,10.67861876,-182.18,,0.976218575,,394.7720273,540.1952064,560.2634166,1481.39184,,0.995900231,0.956749862,0.999818342,0.992409194,0.92,1
388.8681575,510.7941614,554.2963247,1453.96,,-37.74375418,-158.3696673,7.534252514,-188.58,,0.977417284,,390.6955783,534.7818498,554.3475269,1466.137047,,0.995322648,0.955144909,0.999907635,0.991693544,0.92,1
434.6435155,575.3852014,617.079027,1627.11,,-15.77425913,-145.175472,41.41104902,-119.54,,0.964598613,,434.9296642,593.4172627,618.4669761,1631.492907,,0.99934208,0.969613184,0.997755823,0.997312177,0.92,1
452.4168323,600.5246948,641.5358292,1694.48,,-7.093101645,-139.9587706,54.73924071,-92.31,,0.959714752,,452.4724326,616.6184935,643.8669153,1696.990021,,0.999877119,0.973899909,0.996379553,0.99851934,0.92,1
403.4853492,531.3957064,574.3127694,1509.19,,-30.78867666,-154.1940646,18.28222408,-166.70,,0.973315478,,404.6583369,553.3147443,574.6036867,1518.372505,,0.997101289,0.96038595,0.999493708,0.993954922,0.92,1
470.9344096,626.7535205,667.0652623,1764.75,,2.04265051,-134.4675792,68.73095183,-63.69,,0.954738925,,470.9388395,641.0159946,670.5967551,1765.902249,,0.999990593,0.977750206,0.994733806,0.999349309,0.92,1
460.3654833,611.7788448,652.4882779,1724.63,,-3.183038268,-137.6087317,60.73192217,-80.06,,0.957561735,,460.3764872,627.0642056,655.3085679,1726.489851,,0.999976098,0.97562393,0.995696241,0.998924265,0.92,1
433.5158272,573.7913711,615.5289239,1622.84,,-16.32216496,-145.5047333,40.56878835,-121.26,,0.964906861,,433.8229887,591.9528401,616.8643958,1627.360012,,0.999291966,0.969319399,0.997835064,0.997220105,0.92,1
424.6630924,561.2834638,603.3655019,1589.31,,-20.61173674,-148.0816459,33.96993997,-134.72,,0.967373204,,425.1630108,580.4888462,604.3210122,1595.011982,,0.998824172,0.966915157,0.99841887,0.996426407,0.92,1
369.1812192,483.0822036,527.3837113,1379.65,,-47.02261571,-163.938425,-6.839321281,-217.80,,0.982857032,,372.1638067,510.1413751,527.428057,1396.73305,,0.991985821,0.946957505,0.999915921,0.987767229,0.92,1
368.8096494,482.559533,526.8762384,1378.25,,-47.19674559,-164.0428388,-7.109536735,-218.35,,0.982958838,,371.8172807,509.6800524,526.9242034,1395.434262,,0.991910996,0.946789129,0.999908972,0.987682085,0.92,1
422.6542567,558.4462923,600.6069128,1581.71,,-21.58217063,-148.6648182,32.47598801,-137.77,,0.96793809,,423.2049277,577.8957428,601.484292,1587.696238,,0.998698808,0.966344361,0.99854131,0.996228009,0.92,1
436.4969829,578.0053296,619.6274552,1634.13,,-14.87290874,-144.6339006,42.79639068,-116.71,,0.964083324,,436.7502942,595.8264229,621.1036261,1638.292227,,0.999420009,0.970090126,0.99762331,0.99745927,0.92,1
461.538349,613.4399046,654.1050134,1729.08,,-2.604662384,-137.2611077,61.61782082,-78.25,,0.95724917,,461.5456985,628.6088834,657.0008557,1730.852878,,0.999984076,0.975868972,0.995592331,0.998977607,0.92,1
463.8837181,616.7623724,657.3389804,1737.99,,-1.446840172,-136.5652267,63.39079399,-74.62,,0.9566203,,463.8859744,631.7007876,660.3884675,1739.586284,,0.999995136,0.976352071,0.995382283,0.999079543,0.92,1
478.1218028,636.9443783,676.9880172,1792.05,,5.613990541,-132.3206058,74.1910591,-52.52,,0.952843867,,478.1547607,650.5435295,681.0411799,1792.823509,,0.999931073,0.979095709,0.994048579,0.999570895,0.92,1
441.5472827,585.1461674,626.5735025,1653.27,,-12.41229443,-143.1554542,46.5764218,-108.99,,0.962685826,,441.7217087,602.4031219,628.3022498,1656.855674,,0.999605122,0.971353146,0.997248542,0.997834017,0.92,1
439.1690453,581.7830327,623.3020285,1644.25,,-13.57194765,-143.8522217,44.79534548,-112.63,,0.963341777,,439.3787069,599.3037284,624.9096268,1648.107041,,0.999522822,0.970764915,0.997427471,0.997662206,0.92,1
421.6652061,557.0496705,599.2490006,1577.96,,-22.05968516,-148.9514655,31.74094112,-139.27,,0.968211059,,422.2418451,576.6202168,600.0890368,1584.09791,,0.99863434,0.966059903,0.998600147,0.996127744,0.92,1
